cohort,gi_desc_bin_1,so_desc_bin_1,sss,sss_desc,sss_desc_bin,fsc,fsc_desc,fsc_desc_bin,fg_surv,id,card_id,arb_id,uo_email_address,campus_email
2021,NA,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,18588,18588,18788,18588@coolcats.edu,18588@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13773,13773,13973,13773@coolcats.edu,13773@coolcats.edu
2021,NA,NA,7,7th Rung,Middle,1,Working Class,Upper,Continuing-Generation,19425,19425,19625,19425@coolcats.edu,19425@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6238,6238,6438,6238@coolcats.edu,6238@coolcats.edu
2021,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,18976,18976,19176,18976@coolcats.edu,18976@coolcats.edu
1920,Woman,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,25774,25774,25974,25774@coolcats.edu,25774@coolcats.edu
1920,Woman,NA,5,5th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,22791,22791,22991,22791@coolcats.edu,22791@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,9787,9787,9987,9787@coolcats.edu,9787@coolcats.edu
2223,NA,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,16751,16751,16951,16751@coolcats.edu,16751@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15766,15766,15966,15766@coolcats.edu,15766@coolcats.edu
NA,NA,Straight or Heterosexual,7,7th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,12815,12815,13015,12815@coolcats.edu,12815@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14239,14239,14439,14239@coolcats.edu,14239@coolcats.edu
1920,Nonbinary,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,21987,21987,22187,21987@coolcats.edu,21987@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,First-Generation,6919,6919,7119,6919@coolcats.edu,6919@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10819,10819,11019,10819@coolcats.edu,10819@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10212,10212,10412,10212@coolcats.edu,10212@coolcats.edu
1819,Woman,NA,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,32257,32257,32457,32257@coolcats.edu,32257@coolcats.edu
1920,Woman,NA,6,6th Rung,Middle,3,Middle Class,NA,Continuing-Generation,24758,24758,24958,24758@coolcats.edu,24758@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6979,6979,7179,6979@coolcats.edu,6979@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,11161,11161,11361,11161@coolcats.edu,11161@coolcats.edu
1920,Woman,NA,9,9th Rung,Upper,NA,NA,Middle,NA,22594,22594,22794,22594@coolcats.edu,22594@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3500,3500,3700,3500@coolcats.edu,3500@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,11034,11034,11234,11034@coolcats.edu,11034@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15287,15287,15487,15287@coolcats.edu,15287@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14875,14875,15075,14875@coolcats.edu,14875@coolcats.edu
NA,NA,Straight or Heterosexual,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,13171,13171,13371,13171@coolcats.edu,13171@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10781,10781,10981,10781@coolcats.edu,10781@coolcats.edu
1920,NA,NA,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,20206,20206,20406,20206@coolcats.edu,20206@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10124,10124,10324,10124@coolcats.edu,10124@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,9088,9088,9288,9088@coolcats.edu,9088@coolcats.edu
1920,NA,NA,8,8th Rung,Upper,NA,NA,Middle,NA,21384,21384,21584,21384@coolcats.edu,21384@coolcats.edu
NA,NA,Straight or Heterosexual,4,4th Rung,Lower,NA,NA,Upper,Continuing-Generation,9668,9668,9868,9668@coolcats.edu,9668@coolcats.edu
1718,Woman,LGBQ+,9,9th Rung,Upper,NA,NA,Lower,NA,42235,42235,42435,42235@coolcats.edu,42235@coolcats.edu
2122,NA,NA,7,7th Rung,Middle,5,Upper Class,Upper,Continuing-Generation,17594,17594,17794,17594@coolcats.edu,17594@coolcats.edu
1819,Woman,LGBQ+,NA,NA,NA,3,Middle Class,NA,First-Generation,36460,36460,36660,36460@coolcats.edu,36460@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,11017,11017,11217,11017@coolcats.edu,11017@coolcats.edu
1819,Woman,NA,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,29811,29811,30011,29811@coolcats.edu,29811@coolcats.edu
2021,NA,NA,5,5th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,19403,19403,19603,19403@coolcats.edu,19403@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3766,3766,3966,3766@coolcats.edu,3766@coolcats.edu
2021,NA,NA,5,5th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,19268,19268,19468,19268@coolcats.edu,19268@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,11102,11102,11302,11102@coolcats.edu,11102@coolcats.edu
1617,Woman,LGBQ+,8,8th Rung,Upper,NA,NA,Lower,NA,45402,45402,45602,45402@coolcats.edu,45402@coolcats.edu
1819,Woman,LGBQ+,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,37990,37990,38190,37990@coolcats.edu,37990@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,4212,4212,4412,4212@coolcats.edu,4212@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,2,Lower-Middle Class,NA,First-Generation,14560,14560,14760,14560@coolcats.edu,14560@coolcats.edu
2122,NA,NA,NA,NA,NA,NA,NA,Middle,NA,17618,17618,17818,17618@coolcats.edu,17618@coolcats.edu
1920,NA,NA,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,21409,21409,21609,21409@coolcats.edu,21409@coolcats.edu
NA,NA,Straight or Heterosexual,3,3rd Rung,Lower,3,Middle Class,Upper,Continuing-Generation,12336,12336,12536,12336@coolcats.edu,12336@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,8528,8528,8728,8528@coolcats.edu,8528@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3803,3803,4003,3803@coolcats.edu,3803@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15626,15626,15826,15626@coolcats.edu,15626@coolcats.edu
NA,NA,Straight or Heterosexual,4,4th Rung,Lower,4,Upper-Middle Class,Upper,Continuing-Generation,12359,12359,12559,12359@coolcats.edu,12359@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5589,5589,5789,5589@coolcats.edu,5589@coolcats.edu
1920,Woman,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,25077,25077,25277,25077@coolcats.edu,25077@coolcats.edu
2122,NA,NA,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,18335,18335,18535,18335@coolcats.edu,18335@coolcats.edu
2122,NA,NA,NA,NA,NA,NA,NA,Middle,NA,17811,17811,18011,17811@coolcats.edu,17811@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10986,10986,11186,10986@coolcats.edu,10986@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14173,14173,14373,14173@coolcats.edu,14173@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4702,4702,4902,4702@coolcats.edu,4702@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4360,4360,4560,4360@coolcats.edu,4360@coolcats.edu
1920,NA,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,20781,20781,20981,20781@coolcats.edu,20781@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4715,4715,4915,4715@coolcats.edu,4715@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9299,9299,9499,9299@coolcats.edu,9299@coolcats.edu
NA,NA,Straight or Heterosexual,7,7th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,13906,13906,14106,13906@coolcats.edu,13906@coolcats.edu
1819,Woman,LGBQ+,NA,NA,NA,1,Working Class,NA,First-Generation,40597,40597,40797,40597@coolcats.edu,40597@coolcats.edu
1920,Woman,NA,8,8th Rung,Upper,NA,NA,Lower,NA,26368,26368,26568,26368@coolcats.edu,26368@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,12617,12617,12817,12617@coolcats.edu,12617@coolcats.edu
2021,NA,NA,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,19816,19816,20016,19816@coolcats.edu,19816@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8549,8549,8749,8549@coolcats.edu,8549@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7940,7940,8140,7940@coolcats.edu,7940@coolcats.edu
1920,NA,NA,8,8th Rung,Upper,NA,NA,Middle,NA,21037,21037,21237,21037@coolcats.edu,21037@coolcats.edu
2021,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,19886,19886,20086,19886@coolcats.edu,19886@coolcats.edu
1920,NA,NA,8,8th Rung,Upper,NA,NA,Middle,NA,20941,20941,21141,20941@coolcats.edu,20941@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5702,5702,5902,5702@coolcats.edu,5702@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15441,15441,15641,15441@coolcats.edu,15441@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,1986,1986,2186,1986@coolcats.edu,1986@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5855,5855,6055,5855@coolcats.edu,5855@coolcats.edu
1920,Woman,NA,9,9th Rung,Upper,NA,NA,Lower,NA,26561,26561,26761,26561@coolcats.edu,26561@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,13749,13749,13949,13749@coolcats.edu,13749@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12774,12774,12974,12774@coolcats.edu,12774@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10612,10612,10812,10612@coolcats.edu,10612@coolcats.edu
2021,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,19750,19750,19950,19750@coolcats.edu,19750@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8014,8014,8214,8014@coolcats.edu,8014@coolcats.edu
NA,NA,Straight or Heterosexual,3,3rd Rung,Lower,NA,NA,Upper,Continuing-Generation,8920,8920,9120,8920@coolcats.edu,8920@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14941,14941,15141,14941@coolcats.edu,14941@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,13475,13475,13675,13475@coolcats.edu,13475@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14901,14901,15101,14901@coolcats.edu,14901@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,2309,2309,2509,2309@coolcats.edu,2309@coolcats.edu
NA,Man,Straight or Heterosexual,4,4th Rung,Lower,2,Lower-Middle Class,Upper,Continuing-Generation,3985,3985,4185,3985@coolcats.edu,3985@coolcats.edu
1920,Woman,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,22717,22717,22917,22717@coolcats.edu,22717@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,4083,4083,4283,4083@coolcats.edu,4083@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,8264,8264,8464,8264@coolcats.edu,8264@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,2799,2799,2999,2799@coolcats.edu,2799@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9577,9577,9777,9577@coolcats.edu,9577@coolcats.edu
1819,Woman,LGBQ+,6,6th Rung,Middle,5,Upper Class,NA,Continuing-Generation,32555,32555,32755,32555@coolcats.edu,32555@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7554,7554,7754,7554@coolcats.edu,7554@coolcats.edu
1819,Woman,NA,6,6th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,30749,30749,30949,30749@coolcats.edu,30749@coolcats.edu
1819,Woman,NA,8,8th Rung,Upper,NA,NA,Lower,NA,28669,28669,28869,28669@coolcats.edu,28669@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15184,15184,15384,15184@coolcats.edu,15184@coolcats.edu
NA,NA,Straight or Heterosexual,3,3rd Rung,Lower,NA,NA,Upper,Continuing-Generation,9038,9038,9238,9038@coolcats.edu,9038@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4560,4560,4760,4560@coolcats.edu,4560@coolcats.edu
NA,NA,Straight or Heterosexual,4,4th Rung,Lower,3,Middle Class,Upper,Continuing-Generation,11843,11843,12043,11843@coolcats.edu,11843@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,11324,11324,11524,11324@coolcats.edu,11324@coolcats.edu
NA,Man,Straight or Heterosexual,3,3rd Rung,Lower,NA,NA,Upper,Continuing-Generation,3781,3781,3981,3781@coolcats.edu,3781@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3877,3877,4077,3877@coolcats.edu,3877@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10276,10276,10476,10276@coolcats.edu,10276@coolcats.edu
1920,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,20492,20492,20692,20492@coolcats.edu,20492@coolcats.edu
2021,NA,NA,NA,NA,NA,NA,NA,Middle,NA,19880,19880,20080,19880@coolcats.edu,19880@coolcats.edu
1819,Woman,NA,NA,NA,NA,2,Lower-Middle Class,NA,First-Generation,32019,32019,32219,32019@coolcats.edu,32019@coolcats.edu
1617,Woman,LGBQ+,NA,NA,NA,4,Upper-Middle Class,NA,Continuing-Generation,44629,44629,44829,44629@coolcats.edu,44629@coolcats.edu
1920,Woman,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,26247,26247,26447,26247@coolcats.edu,26247@coolcats.edu
1819,Woman,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,28163,28163,28363,28163@coolcats.edu,28163@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10081,10081,10281,10081@coolcats.edu,10081@coolcats.edu
1617,Woman,LGBQ+,NA,NA,NA,3,Middle Class,NA,Continuing-Generation,44822,44822,45022,44822@coolcats.edu,44822@coolcats.edu
2021,NA,NA,7,7th Rung,Middle,2,Lower-Middle Class,Upper,Continuing-Generation,19001,19001,19201,19001@coolcats.edu,19001@coolcats.edu
2122,NA,NA,NA,NA,NA,NA,NA,Middle,NA,17603,17603,17803,17603@coolcats.edu,17603@coolcats.edu
1819,Woman,LGBQ+,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,34678,34678,34878,34678@coolcats.edu,34678@coolcats.edu
2021,NA,NA,7,7th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,19238,19238,19438,19238@coolcats.edu,19238@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4726,4726,4926,4726@coolcats.edu,4726@coolcats.edu
1920,Woman,NA,7,7th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,24069,24069,24269,24069@coolcats.edu,24069@coolcats.edu
1920,NA,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,20707,20707,20907,20707@coolcats.edu,20707@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8659,8659,8859,8659@coolcats.edu,8659@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,Middle,NA,16071,16071,16271,16071@coolcats.edu,16071@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3748,3748,3948,3748@coolcats.edu,3748@coolcats.edu
1819,Woman,NA,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,30519,30519,30719,30519@coolcats.edu,30519@coolcats.edu
2223,NA,NA,5,5th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,16932,16932,17132,16932@coolcats.edu,16932@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,First-Generation,9014,9014,9214,9014@coolcats.edu,9014@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8135,8135,8335,8135@coolcats.edu,8135@coolcats.edu
2223,NA,NA,NA,NA,NA,NA,NA,Middle,NA,16517,16517,16717,16517@coolcats.edu,16517@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15273,15273,15473,15273@coolcats.edu,15273@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,Middle,NA,16074,16074,16274,16074@coolcats.edu,16074@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15649,15649,15849,15649@coolcats.edu,15649@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3818,3818,4018,3818@coolcats.edu,3818@coolcats.edu
1920,Woman,NA,8,8th Rung,Upper,NA,NA,Middle,NA,22175,22175,22375,22175@coolcats.edu,22175@coolcats.edu
1617,Woman,LGBQ+,8,8th Rung,Upper,NA,NA,Lower,NA,46451,46451,46651,46451@coolcats.edu,46451@coolcats.edu
1819,Woman,LGBQ+,8,8th Rung,Upper,NA,NA,Lower,NA,39852,39852,40052,39852@coolcats.edu,39852@coolcats.edu
1819,Woman,NA,5,5th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,31023,31023,31223,31023@coolcats.edu,31023@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,12071,12071,12271,12071@coolcats.edu,12071@coolcats.edu
1819,Woman,LGBQ+,NA,NA,NA,1,Working Class,NA,First-Generation,39260,39260,39460,39260@coolcats.edu,39260@coolcats.edu
1819,Woman,LGBQ+,NA,NA,NA,4,Upper-Middle Class,NA,Continuing-Generation,39231,39231,39431,39231@coolcats.edu,39231@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14571,14571,14771,14571@coolcats.edu,14571@coolcats.edu
2021,NA,NA,NA,NA,NA,NA,NA,Middle,NA,18707,18707,18907,18707@coolcats.edu,18707@coolcats.edu
NA,NA,NA,NA,NA,NA,2,Lower-Middle Class,NA,First-Generation,12411,12411,12611,12411@coolcats.edu,12411@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,1768,1768,1968,1768@coolcats.edu,1768@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,574,574,774,574@coolcats.edu,574@coolcats.edu
2223,NA,NA,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,16944,16944,17144,16944@coolcats.edu,16944@coolcats.edu
1920,NA,NA,8,8th Rung,Upper,NA,NA,Middle,NA,21113,21113,21313,21113@coolcats.edu,21113@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7618,7618,7818,7618@coolcats.edu,7618@coolcats.edu
NA,NA,Straight or Heterosexual,4,4th Rung,Lower,NA,NA,Upper,Continuing-Generation,9951,9951,10151,9951@coolcats.edu,9951@coolcats.edu
1819,Woman,LGBQ+,NA,NA,NA,2,Lower-Middle Class,NA,Continuing-Generation,39185,39185,39385,39185@coolcats.edu,39185@coolcats.edu
NA,NA,Straight or Heterosexual,6,6th Rung,Middle,3,Middle Class,Upper,Continuing-Generation,14292,14292,14492,14292@coolcats.edu,14292@coolcats.edu
1920,Woman,NA,7,7th Rung,Middle,3,Middle Class,NA,Continuing-Generation,22865,22865,23065,22865@coolcats.edu,22865@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,3,Middle Class,NA,First-Generation,14754,14754,14954,14754@coolcats.edu,14754@coolcats.edu
1920,NA,NA,8,8th Rung,Upper,NA,NA,Middle,NA,20053,20053,20253,20053@coolcats.edu,20053@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,2118,2118,2318,2118@coolcats.edu,2118@coolcats.edu
1617,Woman,LGBQ+,8,8th Rung,Upper,NA,NA,Lower,NA,43934,43934,44134,43934@coolcats.edu,43934@coolcats.edu
1819,Woman,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,31559,31559,31759,31559@coolcats.edu,31559@coolcats.edu
2223,NA,NA,NA,NA,NA,NA,NA,Middle,NA,17110,17110,17310,17110@coolcats.edu,17110@coolcats.edu
1920,Woman,NA,8,8th Rung,Upper,NA,NA,Lower,NA,24995,24995,25195,24995@coolcats.edu,24995@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6276,6276,6476,6276@coolcats.edu,6276@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,369,369,569,369@coolcats.edu,369@coolcats.edu
NA,Man,NA,NA,NA,NA,NA,NA,NA,NA,3543,3543,3743,3543@coolcats.edu,3543@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5166,5166,5366,5166@coolcats.edu,5166@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,14955,14955,15155,14955@coolcats.edu,14955@coolcats.edu
1617,Woman,LGBQ+,NA,NA,NA,4,Upper-Middle Class,NA,Continuing-Generation,44471,44471,44671,44471@coolcats.edu,44471@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,9174,9174,9374,9174@coolcats.edu,9174@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,9495,9495,9695,9495@coolcats.edu,9495@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,9298,9298,9498,9298@coolcats.edu,9298@coolcats.edu
1920,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,20874,20874,21074,20874@coolcats.edu,20874@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10960,10960,11160,10960@coolcats.edu,10960@coolcats.edu
1819,Woman,NA,6,6th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,32258,32258,32458,32258@coolcats.edu,32258@coolcats.edu
1819,Woman,NA,5,5th Rung,Middle,3,Middle Class,NA,Continuing-Generation,31127,31127,31327,31127@coolcats.edu,31127@coolcats.edu
2021,NA,NA,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,19143,19143,19343,19143@coolcats.edu,19143@coolcats.edu
NA,NA,NA,NA,NA,NA,3,Middle Class,NA,First-Generation,13136,13136,13336,13136@coolcats.edu,13136@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6256,6256,6456,6256@coolcats.edu,6256@coolcats.edu
1819,Woman,NA,8,8th Rung,Upper,NA,NA,Lower,NA,31138,31138,31338,31138@coolcats.edu,31138@coolcats.edu
NA,NA,NA,3,3rd Rung,Lower,4,Upper-Middle Class,Upper,Continuing-Generation,12020,12020,12220,12020@coolcats.edu,12020@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,NA,NA,NA,NA,10681,10681,10881,10681@coolcats.edu,10681@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8007,8007,8207,8007@coolcats.edu,8007@coolcats.edu
NA,NA,Straight or Heterosexual,4,4th Rung,Lower,NA,NA,Upper,Continuing-Generation,6531,6531,6731,6531@coolcats.edu,6531@coolcats.edu
1617,Woman,LGBQ+,NA,NA,NA,4,Upper-Middle Class,NA,Continuing-Generation,45218,45218,45418,45218@coolcats.edu,45218@coolcats.edu
NA,NA,Straight or Heterosexual,2,2nd Rung,Lower,NA,NA,Upper,Continuing-Generation,11498,11498,11698,11498@coolcats.edu,11498@coolcats.edu
NA,NA,NA,3,3rd Rung,Lower,4,Upper-Middle Class,Upper,Continuing-Generation,12257,12257,12457,12257@coolcats.edu,12257@coolcats.edu
1819,Woman,NA,9,9th Rung,Upper,NA,NA,Lower,NA,27919,27919,28119,27919@coolcats.edu,27919@coolcats.edu
1819,Woman,LGBQ+,9,9th Rung,Upper,NA,NA,Lower,NA,34005,34005,34205,34005@coolcats.edu,34005@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4457,4457,4657,4457@coolcats.edu,4457@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7380,7380,7580,7380@coolcats.edu,7380@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4309,4309,4509,4309@coolcats.edu,4309@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10633,10633,10833,10633@coolcats.edu,10633@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8297,8297,8497,8297@coolcats.edu,8297@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9761,9761,9961,9761@coolcats.edu,9761@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15432,15432,15632,15432@coolcats.edu,15432@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,2,Lower-Middle Class,NA,First-Generation,14095,14095,14295,14095@coolcats.edu,14095@coolcats.edu
1819,Woman,LGBQ+,5,5th Rung,Middle,4,Upper-Middle Class,NA,Continuing-Generation,32653,32653,32853,32653@coolcats.edu,32653@coolcats.edu
NA,NA,Straight or Heterosexual,7,7th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,15063,15063,15263,15063@coolcats.edu,15063@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15312,15312,15512,15312@coolcats.edu,15312@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,Middle,NA,16188,16188,16388,16188@coolcats.edu,16188@coolcats.edu
1819,Woman,LGBQ+,8,8th Rung,Upper,NA,NA,Lower,NA,33924,33924,34124,33924@coolcats.edu,33924@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7442,7442,7642,7442@coolcats.edu,7442@coolcats.edu
NA,NA,Straight or Heterosexual,NA,NA,NA,1,Working Class,NA,First-Generation,13572,13572,13772,13572@coolcats.edu,13572@coolcats.edu
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15344,15344,15544,15344@coolcats.edu,15344@coolcats.edu
2021,NA,NA,6,6th Rung,Middle,4,Upper-Middle Class,Upper,Continuing-Generation,18906,18906,19106,18906@coolcats.edu,18906@coolcats.edu
